ActivityStartDate,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,StatisticalBaseCode,MonitoringLocationIdentifier,LongitudeMeasure,LatitudeMeasure
2015-08-07,"Acidity, (H+)",Total,0.00013,mg/l,,USGS-02336300,-84.24275,33.49131
2015-08-07,Oxygen,Dissolved,6.6,mg/l,,USGS-02336300,-84.24275,33.49131
2015-08-07,Oxygen,Dissolved,83,% saturatn,,USGS-02336300,-84.24275,33.49131
2015-08-07,pH,Total,6.9,std units,,USGS-02336300,-84.24275,33.49131
2015-08-07,"Height, gage",,1.00,m,,USGS-02336300,-84.24275,33.49131
2015-08-07,Stream flow,,4.1,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2015-08-07,Fecal Coliform,,39000,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2015-08-07,Escherichia coli,,13000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2015-08-07,Total Coliform,Total,460000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2015-08-07,Turbidity,Total,56,FNU,,USGS-02336300,-84.24275,33.49131
2017-08-29,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2017-08-29,Stream width measure,,60.0,ft,,USGS-02336300,-84.24275,33.49131
2017-08-29,"Temperature, water",,22.0,deg C,,USGS-02336300,-84.24275,33.49131
2017-08-29,"Temperature, air",,23.3,deg C,,USGS-02336300,-84.24275,33.49131
2017-08-29,Barometric pressure,,740,mm/Hg,,USGS-02336300,-84.24275,33.49131
2017-08-29,Stream flow,,11,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2017-08-29,"Height, gage",,2.24,ft,,USGS-02336300,-84.24275,33.49131
2017-08-29,Specific conductance,Total,190,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2017-08-29,"Acidity, (H+)",Total,0.00005,mg/l,,USGS-02336300,-84.24275,33.49131
2017-08-29,Oxygen,Dissolved,7.5,mg/l,,USGS-02336300,-84.24275,33.49131
2017-08-29,Oxygen,Dissolved,88,% saturatn,,USGS-02336300,-84.24275,33.49131
2017-08-29,pH,Total,7.4,std units,,USGS-02336300,-84.24275,33.49131
2017-08-29,"Height, gage",,0.68,m,,USGS-02336300,-84.24275,33.49131
2017-08-29,Stream flow,,0.31,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2017-08-29,Fecal Coliform,,620,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2017-08-29,Escherichia coli,,260,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2017-08-29,Total Coliform,Total,16000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2017-08-29,Turbidity,Total,2.4,FNU,,USGS-02336300,-84.24275,33.49131
2019-08-22,Stream width measure,,30.0,ft,,USGS-02336300,-84.24275,33.49131
2019-08-22,"Temperature, water",,26.3,deg C,,USGS-02336300,-84.24275,33.49131
2019-08-22,"Temperature, air",,28.2,deg C,,USGS-02336300,-84.24275,33.49131
2019-08-22,Barometric pressure,,743,mm/Hg,,USGS-02336300,-84.24275,33.49131
2019-08-22,Stream flow,,17,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2019-08-22,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2019-08-22,"Height, gage",,2.37,ft,,USGS-02336300,-84.24275,33.49131
2019-08-22,"Acidity, (H+)",Total,0.00004,mg/l,,USGS-02336300,-84.24275,33.49131
2019-08-22,Oxygen,Dissolved,7.3,mg/l,,USGS-02336300,-84.24275,33.49131
2019-08-22,pH,Total,7.4,std units,,USGS-02336300,-84.24275,33.49131
2019-08-22,"Height, gage",,0.72,m,,USGS-02336300,-84.24275,33.49131
2019-08-22,Stream flow,,0.48,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2019-08-22,Fecal Coliform,,490,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2019-08-22,Escherichia coli,,300,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2019-08-22,Total Coliform,Total,22000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2019-08-22,Turbidity,Total,3.0,FNU,,USGS-02336300,-84.24275,33.49131
2016-11-15,Stream width measure,,12.0,ft,,USGS-02336300,-84.24275,33.49131
2016-11-15,"Temperature, water",,9.6,deg C,,USGS-02336300,-84.24275,33.49131
2016-11-15,"Temperature, air",,12.5,deg C,,USGS-02336300,-84.24275,33.49131
2016-11-15,Barometric pressure,,740,mm/Hg,,USGS-02336300,-84.24275,33.49131
2016-11-15,Stream flow,,12,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2016-11-15,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2016-11-15,"Height, gage",,2.02,ft,,USGS-02336300,-84.24275,33.49131
2016-11-15,Specific conductance,Total,202,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2016-11-15,"Acidity, (H+)",Total,0.00009,mg/l,,USGS-02336300,-84.24275,33.49131
2016-11-15,Oxygen,Dissolved,10.0,mg/l,,USGS-02336300,-84.24275,33.49131
2016-11-15,Oxygen,Dissolved,90,% saturatn,,USGS-02336300,-84.24275,33.49131
2016-11-15,pH,Total,7.1,std units,,USGS-02336300,-84.24275,33.49131
2016-11-15,"Height, gage",,0.62,m,,USGS-02336300,-84.24275,33.49131
2016-11-15,Stream flow,,0.34,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2016-11-15,Fecal Coliform,,120,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2016-11-15,Escherichia coli,,96,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2016-11-15,Total Coliform,Total,1600,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2016-11-15,Turbidity,Total,6.4,FNU,,USGS-02336300,-84.24275,33.49131
2014-11-17,"Temperature, water",,10.0,deg C,,USGS-02336300,-84.24275,33.49131
2014-11-17,"Temperature, air",,7.5,deg C,,USGS-02336300,-84.24275,33.49131
2014-11-17,Barometric pressure,,738,mm/Hg,,USGS-02336300,-84.24275,33.49131
2014-11-17,Stream flow,,1760,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2014-11-17,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2014-11-17,"Height, gage",,9.02,ft,,USGS-02336300,-84.24275,33.49131
2014-11-17,Specific conductance,Total,55,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2014-11-17,"Acidity, (H+)",Total,0.00016,mg/l,,USGS-02336300,-84.24275,33.49131
2014-11-17,Oxygen,Dissolved,10.2,mg/l,,USGS-02336300,-84.24275,33.49131
2014-11-17,Oxygen,Dissolved,94,% saturatn,,USGS-02336300,-84.24275,33.49131
2014-11-17,pH,Total,6.8,std units,,USGS-02336300,-84.24275,33.49131
2014-11-17,"Height, gage",,2.75,m,,USGS-02336300,-84.24275,33.49131
2014-11-17,Stream flow,,50,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2014-11-17,Fecal Coliform,,13000,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2014-11-17,Escherichia coli,,7500,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-11-17,Total Coliform,Total,330000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-11-17,Turbidity,Total,130,FNU,,USGS-02336300,-84.24275,33.49131
2013-09-26,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336300,-84.24275,33.49131
2013-09-26,"Temperature, water",,20.2,deg C,,USGS-02336300,-84.24275,33.49131
2013-09-26,"Temperature, air",,19.0,deg C,,USGS-02336300,-84.24275,33.49131
2013-09-26,Barometric pressure,,740,mm/Hg,,USGS-02336300,-84.24275,33.49131
2013-09-26,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2013-09-26,"Height, gage",,2.82,ft,,USGS-02336300,-84.24275,33.49131
2013-09-26,Specific conductance,Total,84,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2013-09-26,Oxygen,Dissolved,8.0,mg/l,,USGS-02336300,-84.24275,33.49131
2013-09-26,Oxygen,Dissolved,91,% saturatn,,USGS-02336300,-84.24275,33.49131
2013-09-26,pH,Total,7.3,std units,,USGS-02336300,-84.24275,33.49131
2013-09-26,"Height, gage",,0.86,m,,USGS-02336300,-84.24275,33.49131
2013-09-26,Fecal Coliform,,2100,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2013-09-26,Escherichia coli,,820,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2013-09-26,Total Coliform,Total,58000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2013-09-26,Turbidity,Total,15,FNU,,USGS-02336300,-84.24275,33.49131
2016-06-21,Stream width measure,,80.0,ft,,USGS-02336300,-84.24275,33.49131
2016-06-21,"Temperature, water",,23.3,deg C,,USGS-02336300,-84.24275,33.49131
2016-06-21,"Temperature, air",,26.6,deg C,,USGS-02336300,-84.24275,33.49131
2016-06-21,Barometric pressure,,750,mm/Hg,,USGS-02336300,-84.24275,33.49131
2016-06-21,Stream flow,,18,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2016-06-21,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2016-06-21,"Height, gage",,2.24,ft,,USGS-02336300,-84.24275,33.49131
2016-06-21,Specific conductance,Total,172,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2016-06-21,"Acidity, (H+)",Total,0.00005,mg/l,,USGS-02336300,-84.24275,33.49131
2016-06-21,Oxygen,Dissolved,6.9,mg/l,,USGS-02336300,-84.24275,33.49131
2016-06-21,Oxygen,Dissolved,82,% saturatn,,USGS-02336300,-84.24275,33.49131
2016-06-21,pH,Total,7.3,std units,,USGS-02336300,-84.24275,33.49131
2016-06-21,"Height, gage",,0.68,m,,USGS-02336300,-84.24275,33.49131
2016-06-21,Stream flow,,0.51,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2016-06-21,Fecal Coliform,,380,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2016-06-21,Escherichia coli,,290,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2016-06-21,Total Coliform,Total,17000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2016-06-21,Turbidity,Total,3.2,FNU,,USGS-02336300,-84.24275,33.49131
2014-08-05,Stream flow,,22,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2014-08-05,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2014-08-05,"Temperature, water",,24.3,deg C,,USGS-02336300,-84.24275,33.49131
2014-08-05,"Temperature, air",,27.1,deg C,,USGS-02336300,-84.24275,33.49131
2014-08-05,Barometric pressure,,744,mm/Hg,,USGS-02336300,-84.24275,33.49131
2014-08-05,Stream width measure,,40.0,ft,,USGS-02336300,-84.24275,33.49131
2014-08-05,"Height, gage",,2.21,ft,,USGS-02336300,-84.24275,33.49131
2014-08-05,Specific conductance,Total,158,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2014-08-05,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336300,-84.24275,33.49131
2014-08-05,Oxygen,Dissolved,7.7,mg/l,,USGS-02336300,-84.24275,33.49131
2014-08-05,Oxygen,Dissolved,94,% saturatn,,USGS-02336300,-84.24275,33.49131
2014-08-05,pH,Total,7.2,std units,,USGS-02336300,-84.24275,33.49131
2014-08-05,"Height, gage",,0.67,m,,USGS-02336300,-84.24275,33.49131
2014-08-05,Stream flow,,0.62,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2014-08-05,Fecal Coliform,,440,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2014-08-05,Escherichia coli,,1900,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-08-05,Total Coliform,Total,23000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-08-05,Turbidity,Total,3.7,FNU,,USGS-02336300,-84.24275,33.49131
2010-04-13,"Temperature, water",,18.6,deg C,,USGS-02336300,-84.24275,33.49131
2010-04-13,Stream flow,,64,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2010-04-13,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2010-04-13,"Height, gage",,2.73,ft,,USGS-02336300,-84.24275,33.49131
2010-04-13,Specific conductance,Total,186,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2010-04-13,"Acidity, (H+)",Total,0.00005,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Oxygen,Dissolved,9.8,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,pH,Total,7.3,std units,,USGS-02336300,-84.24275,33.49131
2010-04-13,Carbon dioxide,Total,3.3,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.0,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.89,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Nitrite,Dissolved,0.012,mg/l as N,,USGS-02336300,-84.24275,33.49131
2010-04-13,Nitrate,Dissolved,0.593,mg/l as N,,USGS-02336300,-84.24275,33.49131
2010-04-13,Kjeldahl nitrogen,Dissolved,0.28,mg/l as N,,USGS-02336300,-84.24275,33.49131
2010-04-13,Kjeldahl nitrogen,Total,0.39,mg/l as N,,USGS-02336300,-84.24275,33.49131
2010-04-13,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.60,mg/l as N,,USGS-02336300,-84.24275,33.49131
2010-04-13,Orthophosphate,Dissolved,0.036,mg/l asPO4,,USGS-02336300,-84.24275,33.49131
2010-04-13,Phosphorus,Total,0.029,mg/l as P,,USGS-02336300,-84.24275,33.49131
2010-04-13,Phosphorus,Dissolved,0.012,mg/l as P,,USGS-02336300,-84.24275,33.49131
2010-04-13,Orthophosphate,Dissolved,0.012,mg/l as P,,USGS-02336300,-84.24275,33.49131
2010-04-13,"Hardness, Ca, Mg",,61.9,mg/l CaCO3,,USGS-02336300,-84.24275,33.49131
2010-04-13,"Hardness, non-carbonate",Dissolved,28,mg/l CaCO3,,USGS-02336300,-84.24275,33.49131
2010-04-13,Calcium,Dissolved,19.1,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Magnesium,Dissolved,3.46,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Sodium,Dissolved,10.1,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.56,,,USGS-02336300,-84.24275,33.49131
2010-04-13,"Sodium, percent total cations",,25,%,,USGS-02336300,-84.24275,33.49131
2010-04-13,Potassium,Dissolved,3.13,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Chloride,Dissolved,13.5,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Sulfate,Dissolved,13.7,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Silica,Dissolved,17.0,mg/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Cadmium,Dissolved,0.025,ug/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Copper,Dissolved,2.4,ug/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Iron,Dissolved,429,ug/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Lead,Dissolved,0.147,ug/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Manganese,Dissolved,224,ug/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Nickel,Dissolved,0.51,ug/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Zinc,Dissolved,7.3,ug/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Aluminum,Dissolved,15.2,ug/l,,USGS-02336300,-84.24275,33.49131
2010-04-13,Alkalinity,Dissolved,33.7,mg/l CaCO3,,USGS-02336300,-84.24275,33.49131
2010-04-13,"Height, gage",,0.83,m,,USGS-02336300,-84.24275,33.49131
2010-04-13,Stream flow,,1.8,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2010-04-13,Escherichia coli,,2900,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2010-04-13,Turbidity,Total,5.3,FNU,,USGS-02336300,-84.24275,33.49131
2010-04-13,Suspended Sediment Concentration (SSC),Suspended,98,%,,USGS-02336300,-84.24275,33.49131
2010-04-13,Nitrate,Dissolved,2.63,mg/l asNO3,,USGS-02336300,-84.24275,33.49131
2010-04-13,Nitrite,Dissolved,0.039,mg/l asNO2,,USGS-02336300,-84.24275,33.49131
2010-04-13,Suspended Sediment Concentration (SSC),Suspended,4,mg/l,,USGS-02336300,-84.24275,33.49131
2014-11-18,Stream width measure,,40.0,ft,,USGS-02336300,-84.24275,33.49131
2014-11-18,"Temperature, water",,6.9,deg C,,USGS-02336300,-84.24275,33.49131
2014-11-18,"Temperature, air",,-2.6,deg C,,USGS-02336300,-84.24275,33.49131
2014-11-18,Barometric pressure,,740,mm/Hg,,USGS-02336300,-84.24275,33.49131
2014-11-18,Stream flow,,84,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2014-11-18,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2014-11-18,"Height, gage",,2.96,ft,,USGS-02336300,-84.24275,33.49131
2014-11-18,Specific conductance,Total,81,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2014-11-18,"Acidity, (H+)",Total,0.00030,mg/l,,USGS-02336300,-84.24275,33.49131
2014-11-18,Oxygen,Dissolved,10.9,mg/l,,USGS-02336300,-84.24275,33.49131
2014-11-18,Oxygen,Dissolved,92,% saturatn,,USGS-02336300,-84.24275,33.49131
2014-11-18,pH,Total,6.5,std units,,USGS-02336300,-84.24275,33.49131
2014-11-18,"Height, gage",,0.90,m,,USGS-02336300,-84.24275,33.49131
2014-11-18,Stream flow,,2.4,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2014-11-18,Fecal Coliform,,6000,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2014-11-18,Escherichia coli,,5600,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-11-18,Total Coliform,Total,330000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-11-18,Turbidity,Total,30,FNU,,USGS-02336300,-84.24275,33.49131
2016-06-28,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2016-06-28,Stream width measure,,39.0,ft,,USGS-02336300,-84.24275,33.49131
2016-06-28,"Temperature, water",,26.5,deg C,,USGS-02336300,-84.24275,33.49131
2016-06-28,"Temperature, air",,30.0,deg C,,USGS-02336300,-84.24275,33.49131
2016-06-28,Barometric pressure,,744,mm/Hg,,USGS-02336300,-84.24275,33.49131
2016-06-28,Stream flow,,17,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2016-06-28,"Height, gage",,2.23,ft,,USGS-02336300,-84.24275,33.49131
2016-06-28,Specific conductance,Total,183,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2016-06-28,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336300,-84.24275,33.49131
2016-06-28,Oxygen,Dissolved,6.4,mg/l,,USGS-02336300,-84.24275,33.49131
2016-06-28,Oxygen,Dissolved,81,% saturatn,,USGS-02336300,-84.24275,33.49131
2016-06-28,pH,Total,7.3,std units,,USGS-02336300,-84.24275,33.49131
2016-06-28,"Height, gage",,0.68,m,,USGS-02336300,-84.24275,33.49131
2016-06-28,Stream flow,,0.48,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2016-06-28,Fecal Coliform,,4400,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2016-06-28,Escherichia coli,,650,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2016-06-28,Total Coliform,Total,130000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2016-06-28,Turbidity,Total,4.6,FNU,,USGS-02336300,-84.24275,33.49131
2019-11-26,"Height, gage",,2.54,ft,,USGS-02336300,-84.24275,33.49131
2019-11-26,Stream width measure,,44.0,ft,,USGS-02336300,-84.24275,33.49131
2019-11-26,"Temperature, water",,10.1,deg C,,USGS-02336300,-84.24275,33.49131
2019-11-26,"Temperature, air",,16.6,deg C,,USGS-02336300,-84.24275,33.49131
2019-11-26,Barometric pressure,,742,mm/Hg,,USGS-02336300,-84.24275,33.49131
2019-11-26,Stream flow,,36,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2019-11-26,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2019-11-26,Specific conductance,Total,134,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2019-11-26,"Acidity, (H+)",Total,0.00008,mg/l,,USGS-02336300,-84.24275,33.49131
2019-11-26,Oxygen,Dissolved,9.9,mg/l,,USGS-02336300,-84.24275,33.49131
2019-11-26,Oxygen,Dissolved,90,% saturatn,,USGS-02336300,-84.24275,33.49131
2019-11-26,pH,Total,7.1,std units,,USGS-02336300,-84.24275,33.49131
2019-11-26,"Height, gage",,0.77,m,,USGS-02336300,-84.24275,33.49131
2019-11-26,Stream flow,,1.0,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2019-11-26,Fecal Coliform,,276,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2019-11-26,Fecal Coliform,,280,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2019-11-26,Escherichia coli,,320,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2019-11-26,Total Coliform,Total,9600,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2019-11-26,Turbidity,Total,3.1,FNU,,USGS-02336300,-84.24275,33.49131
2014-02-25,Stream width measure,,45.0,ft,,USGS-02336300,-84.24275,33.49131
2014-02-25,"Temperature, water",,10.5,deg C,,USGS-02336300,-84.24275,33.49131
2014-02-25,"Temperature, air",,12.0,deg C,,USGS-02336300,-84.24275,33.49131
2014-02-25,Barometric pressure,,742,mm/Hg,,USGS-02336300,-84.24275,33.49131
2014-02-25,Stream flow,,63,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2014-02-25,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2014-02-25,"Height, gage",,2.67,ft,,USGS-02336300,-84.24275,33.49131
2014-02-25,Specific conductance,Total,165,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2014-02-25,"Acidity, (H+)",Total,0.00005,mg/l,,USGS-02336300,-84.24275,33.49131
2014-02-25,Oxygen,Dissolved,10.4,mg/l,,USGS-02336300,-84.24275,33.49131
2014-02-25,Oxygen,Dissolved,95,% saturatn,,USGS-02336300,-84.24275,33.49131
2014-02-25,pH,Total,7.4,std units,,USGS-02336300,-84.24275,33.49131
2014-02-25,"Height, gage",,0.81,m,,USGS-02336300,-84.24275,33.49131
2014-02-25,Stream flow,,1.8,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2014-02-25,Fecal Coliform,,200,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2014-02-25,Escherichia coli,,220,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-02-25,Total Coliform,Total,6400,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-02-25,Turbidity,Total,4.8,FNU,,USGS-02336300,-84.24275,33.49131
2014-08-12,"Temperature, water",,24.2,deg C,,USGS-02336300,-84.24275,33.49131
2014-08-12,"Temperature, air",,30.2,deg C,,USGS-02336300,-84.24275,33.49131
2014-08-12,Barometric pressure,,743,mm/Hg,,USGS-02336300,-84.24275,33.49131
2014-08-12,Stream flow,,53,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2014-08-12,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2014-08-12,"Height, gage",,2.62,ft,,USGS-02336300,-84.24275,33.49131
2014-08-12,Specific conductance,Total,125,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2014-08-12,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336300,-84.24275,33.49131
2014-08-12,Oxygen,Dissolved,7.2,mg/l,,USGS-02336300,-84.24275,33.49131
2014-08-12,Oxygen,Dissolved,88,% saturatn,,USGS-02336300,-84.24275,33.49131
2014-08-12,pH,Total,7.1,std units,,USGS-02336300,-84.24275,33.49131
2014-08-12,"Height, gage",,0.80,m,,USGS-02336300,-84.24275,33.49131
2014-08-12,Stream flow,,1.5,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2014-08-12,Fecal Coliform,,1900,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2014-08-12,Escherichia coli,,1900,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-08-12,Total Coliform,Total,24000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-08-12,Turbidity,Total,8.0,FNU,,USGS-02336300,-84.24275,33.49131
2014-11-12,Stream width measure,,40.0,ft,,USGS-02336300,-84.24275,33.49131
2014-11-12,"Temperature, water",,11.8,deg C,,USGS-02336300,-84.24275,33.49131
2014-11-12,"Temperature, air",,14.1,deg C,,USGS-02336300,-84.24275,33.49131
2014-11-12,Barometric pressure,,740,mm/Hg,,USGS-02336300,-84.24275,33.49131
2014-11-12,Stream flow,,18,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2014-11-12,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2014-11-12,"Height, gage",,2.26,ft,,USGS-02336300,-84.24275,33.49131
2014-11-12,Specific conductance,Total,179,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2014-11-12,"Acidity, (H+)",Total,0.00010,mg/l,,USGS-02336300,-84.24275,33.49131
2014-11-12,Oxygen,Dissolved,10.2,mg/l,,USGS-02336300,-84.24275,33.49131
2014-11-12,Oxygen,Dissolved,97,% saturatn,,USGS-02336300,-84.24275,33.49131
2014-11-12,pH,Total,7.0,std units,,USGS-02336300,-84.24275,33.49131
2014-11-12,"Height, gage",,0.69,m,,USGS-02336300,-84.24275,33.49131
2014-11-12,Stream flow,,0.52,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2014-11-12,Fecal Coliform,,1300,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2014-11-12,Escherichia coli,,2700,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-11-12,Total Coliform,Total,14000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-11-12,Turbidity,Total,2.6,FNU,,USGS-02336300,-84.24275,33.49131
2014-06-24,Stream width measure,,48.0,ft,,USGS-02336300,-84.24275,33.49131
2014-06-24,"Temperature, water",,24.2,deg C,,USGS-02336300,-84.24275,33.49131
2014-06-24,"Temperature, air",,25.1,deg C,,USGS-02336300,-84.24275,33.49131
2014-06-24,Barometric pressure,,745,mm/Hg,,USGS-02336300,-84.24275,33.49131
2014-06-24,Stream flow,,36,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2014-06-24,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2014-06-24,"Height, gage",,2.47,ft,,USGS-02336300,-84.24275,33.49131
2014-06-24,Specific conductance,Total,157,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2014-06-24,"Acidity, (H+)",Total,0.00009,mg/l,,USGS-02336300,-84.24275,33.49131
2014-06-24,Oxygen,Dissolved,6.5,mg/l,,USGS-02336300,-84.24275,33.49131
2014-06-24,Oxygen,Dissolved,79,% saturatn,,USGS-02336300,-84.24275,33.49131
2014-06-24,pH,Total,7.1,std units,,USGS-02336300,-84.24275,33.49131
2014-06-24,"Height, gage",,0.75,m,,USGS-02336300,-84.24275,33.49131
2014-06-24,Stream flow,,1.0,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2014-06-24,Fecal Coliform,,180,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2014-06-24,Escherichia coli,,680,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
